name,version,filename,python_version
pantsbuild.pants.contrib.go,1.30.0rc1,pantsbuild.pants.contrib.go-1.30.0rc1-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.awslambda-python,1.29.0rc0,pantsbuild.pants.contrib.awslambda_python-1.29.0rc0-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.testutil,1.30.1rc2,pantsbuild.pants.testutil-1.30.1rc2-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.confluence,1.30.2rc3,pantsbuild.pants.contrib.confluence-1.30.2rc3-py36.py37.py38-none-any.whl,py36.py37.py38
appdynamics-bindeps-linux-x64,20.12.0,appdynamics_bindeps_linux_x64-20.12.0-cp34-none-any.whl,cp34
pyibex,1.8.1rc1,pyibex-1.8.1rc1-cp34-cp34m-win32.whl,cp34
ddgen,0.0.10,ddgen-0.0.10-py3.6.egg,3.6
pantsbuild.pants.testutil,1.30.0.dev1,pantsbuild.pants.testutil-1.30.0.dev1-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.node,1.30.0rc0,pantsbuild.pants.contrib.node-1.30.0rc0-py36.py37.py38-none-any.whl,py36.py37.py38
reviewbot-extension,2.0,reviewbot_extension-2.0-py2.7.egg,2.7
pantsbuild.pants.contrib.scrooge,1.30.1rc1,pantsbuild.pants.contrib.scrooge-1.30.1rc1-py36.py37.py38-none-any.whl,py36.py37.py38
RBTools,2.0,RBTools-2.0-py3.6.egg,3.6
nway,4.4.2,nway-4.4.2-py3.6.egg,3.6
ddalg,0.0.2.post1,ddalg-0.0.2.post1-py3.6.egg,3.6
pantsbuild.pants.contrib.confluence,1.30.0.dev1,pantsbuild.pants.contrib.confluence-1.30.0.dev1-py36.py37.py38-none-any.whl,py36.py37.py38
appdynamics-bindeps-osx-x64,11.0,appdynamics_bindeps_osx_x64-11.0-cp34-none-any.whl,cp34
ddalg,0.0.3,ddalg-0.0.3-py3.6.egg,3.6
reviewbot-worker,2.0,reviewbot_worker-2.0-py2-none-any.whl,py2
micro-components,0.0.2,micro_components-0.0.2-py3.7.egg,3.7
Djblets,1.0.14,Djblets-1.0.14-py2-none-any.whl,py2
pantsbuild.pants.contrib.go,1.30.0rc0,pantsbuild.pants.contrib.go-1.30.0rc0-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.confluence,1.30.0rc2,pantsbuild.pants.contrib.confluence-1.30.0rc2-py36.py37.py38-none-any.whl,py36.py37.py38
django-evolution,2.1,django_evolution-2.1-py2.7.egg,2.7
pantsbuild.pants.testutil,2.0.1rc1,pantsbuild.pants.testutil-2.0.1rc1-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.testutil,2.2.0.dev2,pantsbuild.pants.testutil-2.2.0.dev2-py37.py38-none-any.whl,py37.py38
pantsbuild.pants.contrib.go,1.30.2rc3,pantsbuild.pants.contrib.go-1.30.2rc3-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.testutil,1.30.1rc0,pantsbuild.pants.testutil-1.30.1rc0-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.go,1.29.0.dev1,pantsbuild.pants.contrib.go-1.29.0.dev1-py36.py37.py38-none-any.whl,py36.py37.py38
kgb,6.0,kgb-6.0-py3.6.egg,3.6
pantsbuild.pants.contrib.mypy,1.30.0rc0,pantsbuild.pants.contrib.mypy-1.30.0rc0-py36.py37.py38-none-any.whl,py36.py37.py38
you-get,0.4.1488,you_get-0.4.1488-py3-none-any.whl,3.7
ddalg,0.0.2rc3,ddalg-0.0.2rc3-py3.6.egg,3.6
kgb,5.0,kgb-5.0-py3.7.egg,3.7
pyibex,1.8.1rc1,pyibex-1.8.1rc1-cp34-cp34m-manylinux2010_x86_64.whl,cp34
dbxfs,1.0.46,dbxfs-1.0.46-py2-none-any.whl,py2
pantsbuild.pants.testutil,1.29.0rc0,pantsbuild.pants.testutil-1.29.0rc0-py36.py37.py38-none-any.whl,py36.py37.py38
psycopg2,2.8.6,psycopg2-2.8.6-cp34-cp34m-win32.whl,cp34
minio,6.0.0,minio-6.0.0-py3.6.egg,3.6
pantsbuild.pants.contrib.confluence,1.30.0rc0,pantsbuild.pants.contrib.confluence-1.30.0rc0-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.scrooge,1.29.0.dev1,pantsbuild.pants.contrib.scrooge-1.29.0.dev1-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.python.checks,1.29.0rc3,pantsbuild.pants.contrib.python.checks-1.29.0rc3-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.testutil,2.0.0.dev8,pantsbuild.pants.testutil-2.0.0.dev8-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.node,1.30.2,pantsbuild.pants.contrib.node-1.30.2-py36.py37.py38-none-any.whl,py36.py37.py38
libusb1,1.9.1,libusb1-1.9.1-py2-none-win32.whl,py2
hdf5plugin,2.3.1,hdf5plugin-2.3.1-py2-none-win_amd64.whl,py2
pantsbuild.pants.testutil,2.1.0.dev0,pantsbuild.pants.testutil-2.1.0.dev0-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.node,1.30.2rc2,pantsbuild.pants.contrib.node-1.30.2rc2-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.testutil,1.30.2rc3,pantsbuild.pants.testutil-1.30.2rc3-py36.py37.py38-none-any.whl,py36.py37.py38
progressbar2,3.51.2,progressbar2-3.51.2-py2.py3-none-any.whl,2.7
pantsbuild.pants.contrib.node,1.30.0rc1,pantsbuild.pants.contrib.node-1.30.0rc1-py36.py37.py38-none-any.whl,py36.py37.py38
userspacefs,2.0.2,userspacefs-2.0.2-py2-none-any.whl,py2
pantsbuild.pants.contrib.confluence,1.30.2rc0,pantsbuild.pants.contrib.confluence-1.30.2rc0-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.confluence,1.30.0.dev0,pantsbuild.pants.contrib.confluence-1.30.0.dev0-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.scrooge,1.29.0rc4,pantsbuild.pants.contrib.scrooge-1.29.0rc4-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.testutil,1.30.0rc2,pantsbuild.pants.testutil-1.30.0rc2-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.testutil,1.30.1rc1,pantsbuild.pants.testutil-1.30.1rc1-py36.py37.py38-none-any.whl,py36.py37.py38
ddplt,0.0.3.dev0,ddplt-0.0.3.dev0-py3.6.egg,3.6
pantsbuild.pants.contrib.node,1.30.2rc1,pantsbuild.pants.contrib.node-1.30.2rc1-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.go,1.30.1rc2,pantsbuild.pants.contrib.go-1.30.1rc2-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.testutil,1.29.0.dev1,pantsbuild.pants.testutil-1.29.0.dev1-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.scrooge,1.30.1rc0,pantsbuild.pants.contrib.scrooge-1.30.1rc0-py36.py37.py38-none-any.whl,py36.py37.py38
django-evolution,2.0,django_evolution-2.0-py3.5.egg,3.5
tryton-filestore-gs,0.2.0,tryton_filestore_gs-0.2.0-py2-none-any.whl,py2
ddalg,0.0.1,ddalg-0.0.1-py3.6.egg,3.6
pantsbuild.pants.contrib.go,1.30.2rc0,pantsbuild.pants.contrib.go-1.30.2rc0-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.codeanalysis,1.29.0rc2,pantsbuild.pants.contrib.codeanalysis-1.29.0rc2-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.mypy,1.29.0rc1,pantsbuild.pants.contrib.mypy-1.29.0rc1-py36.py37.py38-none-any.whl,py36.py37.py38
Wikidata,0.7.0,Wikidata-0.7.0-py3-none-any.whl,3.7
ubelt,0.9.2,ubelt-0.9.2-py2-none-any.whl,py2
RBTools,1.0.3,RBTools-1.0.3-py3.5.egg,3.5
pantsbuild.pants.testutil,2.1.1,pantsbuild.pants.testutil-2.1.1-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.python.checks,1.29.0rc0,pantsbuild.pants.contrib.python.checks-1.29.0rc0-py36.py37.py38-none-any.whl,py36.py37.py38
psycopg2,2.8.6,psycopg2-2.8.6-cp34-cp34m-win_amd64.whl,cp34
pantsbuild.pants.testutil,2.0.0b3,pantsbuild.pants.testutil-2.0.0b3-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.testutil,2.1.1rc0,pantsbuild.pants.testutil-2.1.1rc0-py36.py37.py38-none-any.whl,py36.py37.py38
ddconst,0.0.2,ddconst-0.0.2-py3.6.egg,3.6
pantsbuild.pants.contrib.mypy,1.30.2rc0,pantsbuild.pants.contrib.mypy-1.30.2rc0-py36.py37.py38-none-any.whl,py36.py37.py38
kgb,6.0,kgb-6.0-py2.7.egg,2.7
pantsbuild.pants.contrib.codeanalysis,1.29.0rc1,pantsbuild.pants.contrib.codeanalysis-1.29.0rc1-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.go,1.29.0rc3,pantsbuild.pants.contrib.go-1.29.0rc3-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.testutil,2.0.0rc2,pantsbuild.pants.testutil-2.0.0rc2-py36.py37.py38-none-any.whl,py36.py37.py38
BenchExec,2.7,BenchExec-2.7-py2.7.egg,2.7
stacker,1.7.1,stacker-1.7.1-py2-none-any.whl,py2
appdynamics-bindeps-linux-x64,20.10.0,appdynamics_bindeps_linux_x64-20.10.0-cp34-none-any.whl,cp34
appdynamics-bindeps-linux-x86,20.12.0,appdynamics_bindeps_linux_x86-20.12.0-cp34-none-any.whl,cp34
ddgen,0.0.9,ddgen-0.0.9-py3.6.egg,3.6
ReviewBoard,3.0.18,ReviewBoard-3.0.18-py2-none-any.whl,py2
pantsbuild.pants.testutil,2.0.0.dev1,pantsbuild.pants.testutil-2.0.0.dev1-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.node,1.30.1,pantsbuild.pants.contrib.node-1.30.1-py36.py37.py38-none-any.whl,py36.py37.py38
kgb,6.0,kgb-6.0-py3.5.egg,3.5
virtualenv-multiver,2.0,virtualenv_multiver-2.0-py3.6.egg,3.6
pantsbuild.pants.testutil,2.2.0.dev1,pantsbuild.pants.testutil-2.2.0.dev1-py37.py38-none-any.whl,py37.py38
pantsbuild.pants.contrib.node,1.29.0rc0,pantsbuild.pants.contrib.node-1.29.0rc0-py36.py37.py38-none-any.whl,py36.py37.py38
pyibex,1.9.0,pyibex-1.9.0-cp34-cp34m-win_amd64.whl,cp34
appdynamics-bindeps-linux-x86,20.11.0,appdynamics_bindeps_linux_x86-20.11.0-cp34-none-any.whl,cp34
pantsbuild.pants.contrib.node,1.30.0rc2,pantsbuild.pants.contrib.node-1.30.0rc2-py36.py37.py38-none-any.whl,py36.py37.py38
ddconst,0.0.1,ddconst-0.0.1-py3.6.egg,3.6
appdynamics-bindeps-linux-x86,11.0,appdynamics_bindeps_linux_x86-11.0-cp34-none-any.whl,cp34
mt940,0.5.0,mt940-0.5.0-py2-none-any.whl,py2
pantsbuild.pants.contrib.node,1.30.2rc0,pantsbuild.pants.contrib.node-1.30.2rc0-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.codeanalysis,1.29.0rc3,pantsbuild.pants.contrib.codeanalysis-1.29.0rc3-py36.py37.py38-none-any.whl,py36.py37.py38
storpool,5.4.0,storpool-5.4.0-py2-none-any.whl,py2
trailscraper,0.6.3,trailscraper-0.6.3-py2.py3-none-any.whl,3.7
appdynamics-bindeps-linux-x86,20.10.0,appdynamics_bindeps_linux_x86-20.10.0-cp34-none-any.whl,cp34
pantsbuild.pants.testutil,1.30.2,pantsbuild.pants.testutil-1.30.2-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.go,1.29.0,pantsbuild.pants.contrib.go-1.29.0-py36.py37.py38-none-any.whl,py36.py37.py38
pyibex,1.9.0,pyibex-1.9.0-cp34-cp34m-manylinux2010_x86_64.whl,cp34
pantsbuild.pants.contrib.scrooge,1.30.2rc2,pantsbuild.pants.contrib.scrooge-1.30.2rc2-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.awslambda-python,1.29.0rc1,pantsbuild.pants.contrib.awslambda_python-1.29.0rc1-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.scrooge,1.30.0.dev0,pantsbuild.pants.contrib.scrooge-1.30.0.dev0-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.mypy,1.29.0,pantsbuild.pants.contrib.mypy-1.29.0-py36.py37.py38-none-any.whl,py36.py37.py38
psycopg2,2.8.5,psycopg2-2.8.5-cp34-cp34m-win_amd64.whl,cp34
pantsbuild.pants.testutil,2.1.0rc0,pantsbuild.pants.testutil-2.1.0rc0-py36.py37.py38-none-any.whl,py36.py37.py38
minio,5.0.10,minio-5.0.10-py3.6.egg,3.6
pantsbuild.pants.testutil,2.0.1,pantsbuild.pants.testutil-2.0.1-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.mypy,1.30.1rc2,pantsbuild.pants.contrib.mypy-1.30.1rc2-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.testutil,1.29.0rc4,pantsbuild.pants.testutil-1.29.0rc4-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.testutil,2.0.1rc4,pantsbuild.pants.testutil-2.0.1rc4-py36.py37.py38-none-any.whl,py36.py37.py38
libusb1,1.8.1,libusb1-1.8.1-py2-none-win_amd64.whl,py2
django-evolution,2.1.1,django_evolution-2.1.1-py2.7.egg,2.7
virtualenv-multiver,1.0,virtualenv_multiver-1.0-py3.7.egg,3.7
pantsbuild.pants.contrib.go,1.30.0.dev1,pantsbuild.pants.contrib.go-1.30.0.dev1-py36.py37.py38-none-any.whl,py36.py37.py38
matplotlib,3.3.3,matplotlib-3.3.3-pp36-pypy36_pp73-manylinux2010_x86_64.whl,pp36
pantsbuild.pants.contrib.scrooge,1.30.2rc3,pantsbuild.pants.contrib.scrooge-1.30.2rc3-py36.py37.py38-none-any.whl,py36.py37.py38
libusb1,1.9,libusb1-1.9-py2-none-any.whl,py2
psycopg2-binary,2.8.5,psycopg2_binary-2.8.5-cp34-cp34m-win32.whl,cp34
stacker,1.7.2,stacker-1.7.2-py2-none-any.whl,py2
tahoe-lafs,1.14.0,tahoe_lafs-1.14.0-py2-none-any.whl,py2
pantsbuild.pants.contrib.confluence,1.29.0rc1,pantsbuild.pants.contrib.confluence-1.29.0rc1-py36.py37.py38-none-any.whl,py36.py37.py38
pyibex,1.9.0,pyibex-1.9.0-cp34-cp34m-win32.whl,cp34
pantsbuild.pants.testutil,2.0.1rc2,pantsbuild.pants.testutil-2.0.1rc2-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.mypy,1.30.2rc2,pantsbuild.pants.contrib.mypy-1.30.2rc2-py36.py37.py38-none-any.whl,py36.py37.py38
bxa,3.4.0,bxa-3.4.0-py3.6.egg,3.6
bxa,3.4.0,bxa-3.4.0-py3.6.egg,3.6
pantsbuild.pants.contrib.scrooge,1.30.0rc0,pantsbuild.pants.contrib.scrooge-1.30.0rc0-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.python.checks,1.29.0rc2,pantsbuild.pants.contrib.python.checks-1.29.0rc2-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.testutil,2.0.1rc0,pantsbuild.pants.testutil-2.0.1rc0-py36.py37.py38-none-any.whl,py36.py37.py38
you-get,0.4.1432,you_get-0.4.1432-py3-none-any.whl,3.7
BenchExec,2.7,BenchExec-2.7-py3.6.egg,3.6
ubelt,0.9.3,ubelt-0.9.3-py2-none-any.whl,py2
telegram-bot-framework,3.15.0,telegram_bot_framework-3.15.0-py2-none-any.whl,py2
pantsbuild.pants.testutil,1.30.2rc1,pantsbuild.pants.testutil-1.30.2rc1-py36.py37.py38-none-any.whl,py36.py37.py38
ddgen,0.0.9,ddgen-0.0.9-py3.6.egg,3.6
django-evolution,2.0,django_evolution-2.0-py3.7.egg,3.7
pantsbuild.pants.contrib.confluence,1.29.0rc0,pantsbuild.pants.contrib.confluence-1.29.0rc0-py36.py37.py38-none-any.whl,py36.py37.py38
progressbar2,3.51.1,progressbar2-3.51.1-py2.py3-none-any.whl,2.7
psycopg2-binary,2.8.5,psycopg2_binary-2.8.5-cp34-cp34m-win_amd64.whl,cp34
trailscraper,0.6.1,trailscraper-0.6.1-py2.py3-none-any.whl,3.7
pantsbuild.pants.testutil,2.0.1rc3,pantsbuild.pants.testutil-2.0.1rc3-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.testutil,2.2.0,pantsbuild.pants.testutil-2.2.0-py37.py38-none-any.whl,py37.py38
django-evolution,2.1.2,django_evolution-2.1.2-py2.7.egg,2.7
ReviewBoard,3.0.20,ReviewBoard-3.0.20-py2-none-any.whl,py2
ReviewBoard,3.0.20,ReviewBoard-3.0.20-py2.7.egg,2.7
Djblets,1.0.15,Djblets-1.0.15-py2-none-any.whl,py2
Djblets,1.0.15,Djblets-1.0.15-py2.7.egg,2.7
Djblets,2.1,Djblets-2.1-py2.7.egg,2.7
Djblets,2.1.1,Djblets-2.1.1-py2.7.egg,2.7
virtualenv-multiver,2.0.1,virtualenv_multiver-2.0.1-py2.7.egg,2.7
appdynamics-bindeps-linux-x64,21.1.0,appdynamics_bindeps_linux_x64-21.1.0-cp34-none-any.whl,cp34
appdynamics-bindeps-linux-x86,21.1.0,appdynamics_bindeps_linux_x86-21.1.0-cp34-none-any.whl,cp34
hg-git,0.10.0,hg_git-0.10.0-py2-none-any.whl,py2
hpp2plantuml,0.7.1,hpp2plantuml-0.7.1-py3.9.egg,3.9
pantsbuild.pants.testutil,2.3.0.dev2,pantsbuild.pants.testutil-2.3.0.dev2-py37.py38-none-any.whl,py37.py38
MarkupSafe,1.1.1,MarkupSafe-1.1.1-pp36-pypy36_pp73-macosx_10_9_x86_64.whl,pp36
MarkupSafe,1.1.1,MarkupSafe-1.1.1-pp37-pypy37_pp73-manylinux2010_x86_64.whl,pp37
MarkupSafe,1.1.1,MarkupSafe-1.1.1-pp36-pypy36_pp73-manylinux2010_x86_64.whl,pp36
MarkupSafe,1.1.1,MarkupSafe-1.1.1-pp37-pypy37_pp73-macosx_10_9_x86_64.whl,pp37
MarkupSafe,1.1.1,MarkupSafe-1.1.1-pp36-pypy36_pp73-win32.whl,pp36
MarkupSafe,1.1.1,MarkupSafe-1.1.1-pp37-pypy37_pp73-win32.whl,pp37
MarkupSafe,1.1.1,MarkupSafe-1.1.1-pp36-pypy36_pp73-manylinux1_x86_64.whl,pp36
MarkupSafe,1.1.1,MarkupSafe-1.1.1-pp37-pypy37_pp73-manylinux1_x86_64.whl,pp37
pantsbuild.pants.testutil,2.3.0.dev3,pantsbuild.pants.testutil-2.3.0.dev3-py37.py38-none-any.whl,py37.py38
pantsbuild.pants.testutil,2.0.2,pantsbuild.pants.testutil-2.0.2-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.testutil,2.1.2rc0,pantsbuild.pants.testutil-2.1.2rc0-py36.py37.py38-none-any.whl,py36.py37.py38
Products.CMFDefault,2.3.0,Products.CMFDefault-2.3.0-py2-none-any.whl,py2
pep272-encryption,0.4,pep272_encryption-0.4-py2.pp35.pp36.pp37.pp38.pp39-none-any.whl,py2.pp35.pp36.pp37.pp38.pp39
pantsbuild.pants.testutil,2.1.2,pantsbuild.pants.testutil-2.1.2-py36.py37.py38-none-any.whl,py36.py37.py38
Djblets,1.0.16,Djblets-1.0.16-py2-none-any.whl,py2
Djblets,1.0.16,Djblets-1.0.16-py2.7.egg,2.7
pycryptodomex,3.10.1,pycryptodomex-3.10.1-pp27-pypy_73-manylinux1_x86_64.whl,pp27
pycryptodomex,3.10.1,pycryptodomex-3.10.1-pp36-pypy36_pp73-win32.whl,pp36
pycryptodomex,3.10.1,pycryptodomex-3.10.1-pp36-pypy36_pp73-manylinux1_x86_64.whl,pp36
pycryptodomex,3.10.1,pycryptodomex-3.10.1-pp27-pypy_73-macosx_10_9_x86_64.whl,pp27
pycryptodomex,3.10.1,pycryptodomex-3.10.1-pp27-pypy_73-win32.whl,pp27
pycryptodomex,3.10.1,pycryptodomex-3.10.1-pp36-pypy36_pp73-manylinux2010_x86_64.whl,pp36
pycryptodomex,3.10.1,pycryptodomex-3.10.1-pp27-pypy_73-manylinux2010_x86_64.whl,pp27
pycryptodomex,3.10.1,pycryptodomex-3.10.1-pp36-pypy36_pp73-macosx_10_9_x86_64.whl,pp36
pycryptodome,3.10.1,pycryptodome-3.10.1-pp27-pypy_73-manylinux2010_x86_64.whl,pp27
pycryptodome,3.10.1,pycryptodome-3.10.1-pp27-pypy_73-macosx_10_9_x86_64.whl,pp27
pycryptodome,3.10.1,pycryptodome-3.10.1-pp36-pypy36_pp73-manylinux1_x86_64.whl,pp36
pycryptodome,3.10.1,pycryptodome-3.10.1-pp36-pypy36_pp73-win32.whl,pp36
pycryptodome,3.10.1,pycryptodome-3.10.1-pp27-pypy_73-win32.whl,pp27
pycryptodome,3.10.1,pycryptodome-3.10.1-pp36-pypy36_pp73-manylinux2010_x86_64.whl,pp36
pycryptodome,3.10.1,pycryptodome-3.10.1-pp27-pypy_73-manylinux1_x86_64.whl,pp27
pycryptodome,3.10.1,pycryptodome-3.10.1-pp36-pypy36_pp73-macosx_10_9_x86_64.whl,pp36
trailscraper,0.6.2,trailscraper-0.6.2-py2.py3-none-any.whl,3.7
storpool,5.5.0,storpool-5.5.0-py2-none-any.whl,py2
kgb,5.0,kgb-5.0-py3.4.egg,3.4
Djblets,1.0.14,Djblets-1.0.14-py2.7.egg,2.7
pantsbuild.pants.testutil,2.0.0a1,pantsbuild.pants.testutil-2.0.0a1-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.node,1.29.0,pantsbuild.pants.contrib.node-1.29.0-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.confluence,1.30.1rc2,pantsbuild.pants.contrib.confluence-1.30.1rc2-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.testutil,2.0.0.dev9,pantsbuild.pants.testutil-2.0.0.dev9-py36.py37.py38-none-any.whl,py36.py37.py38
pyibex,1.8.0,pyibex-1.8.0-cp34-cp34m-manylinux2010_x86_64.whl,cp34
hdf5plugin,2.3.0,hdf5plugin-2.3.0-py2-none-win_amd64.whl,py2
psycopg2,2.8.5,psycopg2-2.8.5-cp34-cp34m-win32.whl,cp34
pantsbuild.pants.contrib.node,1.29.0rc2,pantsbuild.pants.contrib.node-1.29.0rc2-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.codeanalysis,1.29.0rc4,pantsbuild.pants.contrib.codeanalysis-1.29.0rc4-py36.py37.py38-none-any.whl,py36.py37.py38
gc3pie,2.6.6,gc3pie-2.6.6-py3-none-any.whl,3.5
pantsbuild.pants.testutil,2.1.0rc3,pantsbuild.pants.testutil-2.1.0rc3-py36.py37.py38-none-any.whl,py36.py37.py38
micro-components,0.1.0,micro_components-0.1.0-py3.7.egg,3.7
psycopg2-binary,2.8.6,psycopg2_binary-2.8.6-cp34-cp34m-win32.whl,cp34
pantsbuild.pants.testutil,2.5.0.dev3,pantsbuild.pants.testutil-2.5.0.dev3-py37.py38.py39-none-any.whl,py37.py38.py39
hearthstone,5.31.0,hearthstone-5.31.0-py2-none-any.whl,2.7
hearthstone_data,77662.1,hearthstone_data-77662.1-py2.py3-none-any.whl,2.7
hearthstone_data,77662.2,hearthstone_data-77662.2-py2.py3-none-any.whl,2.7
hearthstone_data,77662.3,hearthstone_data-77662.3-py2.py3-none-any.whl,2.7
reviewbot-extension,2.0.1,reviewbot_extension-2.0.1-py2.7.egg,2.7
hpp2plantuml,0.8.1,hpp2plantuml-0.8.1-py3.9.egg,3.9
pantsbuild.pants.testutil,2.3.1rc1,pantsbuild.pants.testutil-2.3.1rc1-py37.py38-none-any.whl,py37.py38
pantsbuild.pants.testutil,2.4.0rc0,pantsbuild.pants.testutil-2.4.0rc0-py37.py38-none-any.whl,py37.py38
pantsbuild.pants.testutil,2.5.0.dev0,pantsbuild.pants.testutil-2.5.0.dev0-py37.py38-none-any.whl,py37.py38
opencanary,0.6.1,opencanary-0.6.1-py2-none-any.whl,py2
you-get,0.4.1520,you_get-0.4.1520-py3-none-any.whl,3.7
reviewbot-worker,2.0.1,reviewbot_worker-2.0.1-py2.7.egg,2.7
reviewbot-worker,2.0.1,reviewbot_worker-2.0.1-py2-none-any.whl,py2
tahoe-lafs,1.15.1,tahoe_lafs-1.15.1-py2-none-any.whl,py2
ReviewBoardPowerPack,3.0.4,ReviewBoardPowerPack-3.0.4-py2.7.egg,2.7
pantsbuild.pants.contrib.go,1.30.3rc0,pantsbuild.pants.contrib.go-1.30.3rc0-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.node,1.30.3rc0,pantsbuild.pants.contrib.node-1.30.3rc0-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.mypy,1.30.3rc0,pantsbuild.pants.contrib.mypy-1.30.3rc0-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.confluence,1.30.3rc0,pantsbuild.pants.contrib.confluence-1.30.3rc0-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.confluence,1.30.3,pantsbuild.pants.contrib.confluence-1.30.3-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.mypy,1.30.3,pantsbuild.pants.contrib.mypy-1.30.3-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.node,1.30.3,pantsbuild.pants.contrib.node-1.30.3-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.go,1.30.3,pantsbuild.pants.contrib.go-1.30.3-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.testutil,1.30.3rc0,pantsbuild.pants.testutil-1.30.3rc0-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.testutil,1.30.3,pantsbuild.pants.testutil-1.30.3-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.testutil,2.3.0rc0,pantsbuild.pants.testutil-2.3.0rc0-py37.py38-none-any.whl,py37.py38
pantsbuild.pants.testutil,2.3.0rc1,pantsbuild.pants.testutil-2.3.0rc1-py37.py38-none-any.whl,py37.py38
pantsbuild.pants.testutil,2.4.0.dev0,pantsbuild.pants.testutil-2.4.0.dev0-py37.py38-none-any.whl,py37.py38
pantsbuild.pants.contrib.scrooge,1.30.3rc0,pantsbuild.pants.contrib.scrooge-1.30.3rc0-py36.py37.py38-none-any.whl,py36.py37.py38
pantsbuild.pants.contrib.scrooge,1.30.3,pantsbuild.pants.contrib.scrooge-1.30.3-py36.py37.py38-none-any.whl,py36.py37.py38
libusb1,1.9.2,libusb1-1.9.2-py2-none-win32.whl,py2
libusb1,1.9.2,libusb1-1.9.2-py2-none-any.whl,py2
libusb1,1.9.2,libusb1-1.9.2-py2-none-win_amd64.whl,py2
Djblets,2.2,Djblets-2.2-py2.7.egg,2.7
opencanary,0.6.0,opencanary-0.6.0-py2-none-any.whl,py2
